"CD14","CD209","HLADRDQDP","CD4","MPO","CD3","SMA","CD11c","CD68","CD8","CD45","CD21","CD20","CD163","CD206","CD31"
0.00469348298373618,0.00956059155518822,0.0731743532383232,0.0678393086310394,0.00035764870484814,0.172756587119456,0.00736346898410459,0.0163431061328622,0.00220585053512158,0.319553708322472,0.372827092594769,0.00947757758044359,0.0696894633304338,0.00130530581075001,0.000593771754704531,0.0188551618321228
0.0116079484977872,0.0182366982235437,0.0926249637813686,0.0665207327302776,0.000653959476130586,0.146541280636763,0.0246698663270034,0.0324846374237615,0.0077146846345223,0.259570543751487,0.344307319507857,0.0212770955190105,0.0915534657457844,0.00275046381122012,0.00178314970276945,0.0167154190977171
0.00869716867126707,0.0112773087979513,0.120349652703953,0.061369331672008,0.000608215509311254,0.123455497366838,0.0104155081087571,0.0232780942890661,0.00310677309941624,0.203204137582619,0.341412627451124,0.0473704248827664,0.150848232304128,0.00155733995019947,0.000914384927792403,0.0191181211036436
0.0077286304970038,0.0115604657655176,0.067332231858717,0.0606342293515512,0.00110196425359624,0.136941597839254,0.018689448755783,0.0163002338532366,0.0041032680988594,0.244858432978629,0.315253769849072,0.00976823097359007,0.0685091029389558,0.00252977601648933,0.00106039902736704,0.156219588099036
0.00896352583862253,0.0128868949672915,0.0555629205205528,0.0506101764435717,0.000699398099791967,0.0990557980248252,0.0236764425860013,0.0119473493531928,0.00730372854542707,0.1709215972652,0.257943783763718,0.00859246487018946,0.0629640766872009,0.00162384008100952,0.00120936727716656,0.319727489735623
0.0123915754149498,0.0121777478075698,0.0487161794849498,0.0430779050803063,0.00110768120260316,0.0588135343760772,0.0401783104401965,0.0119025614329467,0.0103284549512515,0.085446352098482,0.175337212395253,0.00917287367647575,0.0621299776006752,0.002283339209899,0.00138172472060818,0.491341258236929
0.00864034435379933,0.0101979650112801,0.0279116248659608,0.0269562313779445,0.000953784879259718,0.0372155109268381,0.0413431408028486,0.00785803908800022,0.0065851247352761,0.075737626125748,0.123099105852858,0.00409070595815583,0.0492953984925128,0.00286473566090606,0.00115397891318491,0.622956587715787
0.0106687060853337,0.0151329508311394,0.0602230186043651,0.0360591683899351,0.00276714403174434,0.0407720661603429,0.300805439546165,0.0102526006074182,0.00467926661446955,0.0513232456244486,0.123751973203773,0.00858890570207449,0.0481785313637944,0.00167403948048705,0.00206098614870519,0.331187510341725
0.00823181271045359,0.0205005746610189,0.106254551276578,0.0488924327129562,0.00636615037859045,0.0499982727596615,0.512086229771262,0.0136652160797271,0.00439792688134797,0.0334105219103341,0.132196739017184,0.0174893270209683,0.0552407055456402,0.00178572662360595,0.00305119395719976,0.0344362527533756
0.00690889809763386,0.021169580568154,0.0800408768745744,0.0394370585123866,0.0030520686005759,0.0384010846431774,0.643802787809493,0.0117635182115632,0.0027467315905523,0.023907184758861,0.101303754727323,0.0111295483145226,0.0392164675568011,0.00154711149952254,0.00311714201938347,0.0130154960835093
0.00420118707934838,0.00882891679839307,0.08022044098479,0.111870444146519,0.000363815235081445,0.199011502169388,0.00806932817360611,0.01345465804738,0.00204265224188073,0.249385917352283,0.378878354211483,0.00980203391926899,0.0687995893803009,0.00157064466056023,0.000653907595937352,0.0169825091436776
0.00869872656510586,0.0183349834003848,0.0898290701292632,0.111720917545667,0.00138974375585045,0.17749972745233,0.0512036338895945,0.0305570180780454,0.00452469582648681,0.198269407481593,0.343847905981402,0.0160095387990376,0.0769638432143923,0.00300982132193926,0.00189578944429628,0.0161345443096521
0.0058700216076468,0.0107814705116522,0.193893876293285,0.0922925340760343,0.000688613108234184,0.154615267228637,0.0197509670286688,0.0186779572209377,0.0028155905942412,0.21881776128366,0.327450235152172,0.0099503696356259,0.062058946627879,0.00125698917942979,0.00173717545883303,0.0156312758658466
0.019426991412019,0.0341141599401601,0.0978607485648896,0.0969599908192231,0.00443465077799523,0.14187752068108,0.0185991498742359,0.0221192398690701,0.00894550368611918,0.15465297449377,0.298350524252465,0.0170304165943203,0.0820354395851482,0.0179415814411812,0.00520611833890025,0.118518282725251
0.0132251516750131,0.0139051269581358,0.0785164811394717,0.114895660006863,0.000733392837134875,0.143338616104926,0.0244381810300591,0.0242176872729477,0.0123057517019986,0.0952781715446336,0.2677543551269,0.01089231049684,0.0682024974354008,0.00600873329631339,0.00194139411517189,0.246775861985638
0.0230721657308717,0.0368265557458678,0.0917300127200972,0.0505599683946641,0.0027308225406949,0.0568941162469042,0.0304067160644962,0.0234492472101955,0.0197340728962432,0.0717270336523988,0.189561807182318,0.0210584912113911,0.0911717850547341,0.0171097591285348,0.00554456794228724,0.359167854854551
0.0190308553325761,0.0256135014903376,0.0774979707729347,0.0560228979845381,0.00879396966735773,0.0693395816673533,0.140358437762931,0.0193307502569501,0.00731273137029883,0.0750414699229153,0.191956715911369,0.016815246577326,0.0779954922388632,0.00421406307447423,0.00323065919566924,0.286698131594385
0.0137416127808825,0.0204221721606888,0.0891726590649407,0.0582208425682639,0.00752850776352399,0.0705968271381198,0.262722985031161,0.0194213770174122,0.00488964480258574,0.0673612343333654,0.185683320763743,0.0182157186048183,0.0713880196250651,0.00230145900442113,0.00267256425869444,0.179331516889255
0.0116424263657424,0.0247343781689349,0.0999388315723024,0.0668308515293443,0.00447432148754041,0.0761187331413371,0.384187305507264,0.0238380874688921,0.00499927413311251,0.0512225404493417,0.185725739463025,0.0233872687211969,0.0731021797809425,0.00241238686314693,0.00323840614391321,0.0178775820141562
0.0183428651936551,0.1200054710513,0.0869710771399144,0.0435819998923659,0.013050079982847,0.0375286231996826,0.459182675756102,0.0151238746260439,0.00557107402505905,0.0266820636534416,0.123407497785045,0.0182956958062358,0.0575953629025994,0.0057943927534664,0.0132821037510512,0.0144925046067342
0.00387400655559273,0.00692731892035156,0.0807291847618655,0.160560407034527,0.00032465353296974,0.232710413997408,0.00703631217348443,0.0133572228214469,0.00194469690039002,0.184807545646818,0.383491884185174,0.00864352621138839,0.0660874673197532,0.000977238595278998,0.000462605964284816,0.013476021131886
0.00868332063455472,0.0150025150537705,0.132958922242029,0.150839150812268,0.000902773085781951,0.198009471727643,0.0334517840083141,0.030510947817077,0.00720739566151284,0.139667819358001,0.340726469929225,0.0118535985928297,0.0683989283037935,0.0032868263735075,0.00196246442967738,0.0142219417551286
0.00523801427712843,0.0130552144736045,0.0981257477057189,0.119972964393343,0.000982275403187684,0.173979997121148,0.0122382394520789,0.0185432391131987,0.00669596167018025,0.154660751099798,0.423989471902474,0.0147294846968444,0.0767690479735124,0.00122526192740917,0.00120551574748349,0.0206321936458846
0.00488214460645143,0.0161462147293397,0.072870774656786,0.0645700844517303,0.000698626072763188,0.123424304188684,0.00953433995330639,0.0129886486156183,0.00280620338295356,0.181690231502485,0.512692608023272,0.0149155106439822,0.0741287854925585,0.00104016200924659,0.00129548681274159,0.0215556483910616
0.0075030640868885,0.0196446584585215,0.060501348195927,0.0613444816521318,0.000822270104730525,0.0869357311146407,0.0210230065958034,0.0114775563566636,0.00634425048946139,0.0933350486424842,0.416169600305651,0.0133417248113361,0.0670448297188444,0.00198028436216245,0.00189534451378934,0.217585758134404
0.0212237555380896,0.0225683476652507,0.132062115524674,0.0436281142009887,0.00189615059853558,0.0493240837565897,0.0203715783466471,0.0221876503444815,0.00776180190343028,0.0610456448843177,0.229328217315457,0.0550699940623192,0.176300655166718,0.00778844135181145,0.00305704101060384,0.2322537789072
0.0158830615270225,0.0189039769609142,0.0955540016853237,0.100762119854486,0.00594881089027844,0.122099342119347,0.149035830869381,0.0226468921039529,0.00747580169801618,0.0750944206515715,0.258755917350844,0.0227911303393523,0.0888572512445349,0.00347370484406104,0.00243689563931904,0.120044983064825
0.0071318748221196,0.0152320160228565,0.111806939941875,0.149544664036522,0.00141620500893621,0.172487139790038,0.240293403208256,0.013571231657529,0.00259136401207008,0.0556026545161304,0.272309717950765,0.0111242281623833,0.0581943845810482,0.00172854392363698,0.00210164685002523,0.0102553289783422
0.00917995322894331,0.0200493334486126,0.0912813156484536,0.0718908251771457,0.00169752197969511,0.109466292427403,0.282530715054152,0.0187795193533024,0.00464362201127943,0.128389008373255,0.258980311626811,0.014222749263417,0.0625532508840032,0.00183100867443169,0.00245002130452167,0.0187402541314122
0.0106280564030611,0.0351701185778246,0.245062230012575,0.0727767431026474,0.00666013304441693,0.0612304627592799,0.375803631313879,0.0158041503567292,0.00672104719236084,0.0286829263119073,0.145819454421928,0.0108352523612446,0.0402038886509466,0.00186782969119905,0.00544164270782468,0.0114530143027996
0.00374981779970406,0.00758561461153553,0.088350414640633,0.228923029818997,0.000646101564992386,0.272290500866372,0.00901238305327723,0.0104716783803955,0.00201197568077235,0.0723355723547657,0.390280303995101,0.00935279813709769,0.0668858726480736,0.000773234990605348,0.000653069699883334,0.0135460779551199
0.00451477280119522,0.00756247453865785,0.0888548948965255,0.194487928997302,0.000377878817255577,0.248559307907556,0.00982641798662398,0.0148948337843521,0.00215690678657772,0.120519783197084,0.380874939532801,0.0098419754777446,0.0685984644266775,0.00115237396378688,0.000649555961595002,0.0174165708505749
0.00358143522714487,0.00936739212309366,0.0975535414688686,0.159545620909513,0.000630825612213413,0.186461687280987,0.0152125995306516,0.00933524839578815,0.00194939022676148,0.0532079117764741,0.513987740046592,0.0109782089069985,0.0608763008141996,0.000768345760582275,0.000923803380065047,0.0135730788768942
0.00325522875891208,0.00969250311999839,0.0493407016003932,0.0376884116801439,0.000435689721366929,0.0522887491978921,0.019637627038357,0.00684627328884014,0.0016249407230717,0.0506295996473525,0.730214401156614,0.0158483036896544,0.0504082802936618,0.000892170162261291,0.000649898663200622,0.0241301545772546
0.0130971814705608,0.0319870467720131,0.103193297383295,0.0512405728673336,0.000950058632409685,0.0627260725704242,0.0267461611067479,0.0295726814067515,0.0089027005370268,0.0648375754716972,0.437587275349934,0.0323089787376265,0.113763390014269,0.0021010310858572,0.00326081937500056,0.0690024695397756
0.0135718453620102,0.0201044552558491,0.146125453274552,0.0650354171015994,0.00220712069440053,0.076744570216954,0.0200601049305968,0.0548800530372411,0.0107833218953037,0.0795162817349603,0.274650814972509,0.0489277081520761,0.170044934814839,0.00140675874248796,0.00200922490139602,0.120669640442727
0.12930121859535,0.032665640954499,0.11099198770817,0.0884363798518247,0.00325425597306807,0.0912462181385262,0.0838729459758198,0.0803629893633843,0.0156092799530485,0.0781506072669438,0.237921457780164,0.0255975971071222,0.0873465621871889,0.0125515086031584,0.00663695479333785,0.0297148559555635
0.0129904484082822,0.0286644585276328,0.146518408529596,0.0872225330562431,0.00373502908195131,0.10159824584729,0.173993124565008,0.0465147659528032,0.00730250897812968,0.077069448265703,0.261036653093311,0.0338484399765373,0.114808675203044,0.00351963591074237,0.00350548496917156,0.0129848730482153
0.0136116526560248,0.0284141354343574,0.146563987012847,0.0435856195617053,0.00269459643387075,0.0407685780755901,0.273614478610375,0.0277129966077773,0.00550436419878181,0.0284865261901948,0.205775557987749,0.0685154642613401,0.174436367409837,0.00174777423187524,0.00329576873424816,0.0117955951352648
0.00884545579753879,0.0339085405824222,0.323865872901475,0.096489581192573,0.00713208769661927,0.0833402684163076,0.228971351356129,0.0177414984790222,0.00589519132705315,0.0355534546576608,0.182058109461035,0.01066743480094,0.041769357324636,0.00192267364594737,0.00564698138319513,0.00931215618675746
0.00372196622051019,0.00592009705459628,0.087292463556023,0.261763396770565,0.000313362196948697,0.298638876012432,0.00795676310094557,0.00994580336352068,0.00211753741488057,0.0393913543623265,0.393295366860322,0.00708192234469326,0.0605254424045435,0.000944169397515148,0.000546022325843429,0.0071006587845232
0.0147352648638817,0.0227553870287047,0.10398616861208,0.205156833412729,0.00118286503268197,0.226187995688712,0.0135861885342463,0.0663805868928183,0.00709378279711205,0.0478425252150192,0.351990765740104,0.0164671030797403,0.0848698173906385,0.00216372132957062,0.0023639505291069,0.0119052416690995
0.00712133599421618,0.0110374274226319,0.117154615249049,0.142740397589669,0.000935226807337507,0.184192305790413,0.0106034404764488,0.0166849152275225,0.00287387352415412,0.106307500797858,0.361391183519372,0.0358845458089123,0.134359333498973,0.00153705328964421,0.000997186321633598,0.0120413317864349
0.00795290188701549,0.0163621584987951,0.140510136781013,0.099860796242672,0.000706868497299458,0.11596473767608,0.012232839761898,0.0284990514702367,0.0040149640808612,0.0591144694657249,0.435126074302262,0.0414688544697579,0.142405488669378,0.000896499563485401,0.00159271921534461,0.0106378577804468
0.00918584245349775,0.0124674620881399,0.141321446589757,0.0388359791585809,0.000740669968764262,0.0445417911625531,0.00821544759703124,0.0163068845234163,0.00323734400253251,0.0404266806499758,0.484440987543305,0.0710558864490157,0.197991697487968,0.00063131280630012,0.00100679043614351,0.0115379644330128
0.0192595905570848,0.0150741479066377,0.129147077385129,0.112855953501092,0.000718228656518308,0.128483595462467,0.0136274252171892,0.155357302282131,0.0156932846497613,0.112473352870483,0.308412557338173,0.0278957189671668,0.113737932436671,0.00139291105694217,0.00131136162153362,0.017507999646545
0.0282583633399109,0.0181165259374851,0.153483356765107,0.0905898367773454,0.00179366765269699,0.0669831585144997,0.0156241006578649,0.260685970016133,0.0247456148028519,0.0579197963234937,0.261861599749254,0.0401506413463005,0.139772763347595,0.00159833638150235,0.00154584080864009,0.0181318171647315
0.0314878553968821,0.0176876716313191,0.135882857239835,0.0519877107982122,0.00287492285487574,0.038487951092624,0.0185301673344428,0.0825938881777692,0.29687418541032,0.0388182453018956,0.169933339743472,0.0872811435800863,0.115413155166522,0.0061444504902886,0.00271144600816129,0.0205637457186152
0.0197441227203418,0.107005914730302,0.140162147056271,0.0530624727805363,0.124148312888558,0.049100642300369,0.115604761521385,0.0194410409612785,0.00879224702388932,0.0322643665067323,0.143433129571445,0.0237447606614721,0.0658845157817575,0.00411122310279915,0.0122568010020584,0.0250969740374906
